miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	165516	15881.835978	N
hsa-let-7a-2	161059	15454.171323	Y
hsa-let-7a-3	159917	15344.592451	N
hsa-let-7b	67839	6509.388040	N
hsa-let-7c	33515	3215.880838	Y
hsa-let-7d	22204	2130.551041	N
hsa-let-7e	13164	1263.131593	N
hsa-let-7f-1	240481	23074.988507	N
hsa-let-7f-2	259976	24945.601574	N
hsa-let-7g	253585	24332.362892	N
hsa-let-7i	51117	4904.853970	N
hsa-mir-1-1	9983	957.903578	N
hsa-mir-1-2	10525	1009.910363	N
hsa-mir-100	111180	10668.107760	Y
hsa-mir-101-1	25330	2430.501615	N
hsa-mir-101-2	27438	2632.771548	N
hsa-mir-103a-1	53715	5154.141107	Y
hsa-mir-103a-2	56401	5411.872151	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	780	74.843713	Y
hsa-mir-106b	5781	554.707060	N
hsa-mir-107	13147	1261.500384	Y
hsa-mir-10a	322375	30933.002690	N
hsa-mir-10b	897743	86141.563813	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	14	1.343349	N
hsa-mir-1180	759	72.828690	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	33	3.166465	N
hsa-mir-1185-2	23	2.206930	N
hsa-mir-1193	1	0.095953	N
hsa-mir-1197	21	2.015023	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.095953	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	6	0.575721	N
hsa-mir-1226	35	3.358372	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	4	0.383814	N
hsa-mir-1229	12	1.151442	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	7	0.671674	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.095953	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	67	6.428883	N
hsa-mir-124-2	52	4.989581	N
hsa-mir-124-3	40	3.838139	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	5	0.479767	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	77	7.388418	N
hsa-mir-1248	79	7.580325	N
hsa-mir-1249	65	6.236976	N
hsa-mir-1250	7	0.671674	N
hsa-mir-1251	14	1.343349	N
hsa-mir-1252	1	0.095953	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.287860	N
hsa-mir-1254-2	9	0.863581	N
hsa-mir-1255a	16	1.535256	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.095953	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	248687	23862.382753	N
hsa-mir-125b-1	83372	7999.833425	N
hsa-mir-125b-2	84450	8103.271275	N
hsa-mir-126	90914	8723.514561	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	16	1.535256	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	10	0.959535	N
hsa-mir-1263	39	3.742186	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	1	0.095953	N
hsa-mir-1267	6	0.575721	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	30	2.878604	N
hsa-mir-1269b	8	0.767628	N
hsa-mir-127	4251	407.898238	N
hsa-mir-1270	101	9.691301	N
hsa-mir-1271	784	75.227527	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
