miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	118511	19592.247943	N
hsa-let-7a-2	115059	19021.563029	Y
hsa-let-7a-3	116008	19178.451784	N
hsa-let-7b	74711	12351.228460	N
hsa-let-7c	29050	4802.548310	Y
hsa-let-7d	14875	2459.136183	N
hsa-let-7e	9008	1489.203276	N
hsa-let-7f-1	115997	19176.633263	N
hsa-let-7f-2	124069	20511.096945	N
hsa-let-7g	139791	23110.259235	N
hsa-let-7i	32203	5323.802521	N
hsa-mir-1-1	1864	308.156628	N
hsa-mir-1-2	1931	319.233074	N
hsa-mir-100	70357	11631.424834	Y
hsa-mir-101-1	11348	1876.052262	N
hsa-mir-101-2	11964	1977.889431	N
hsa-mir-103a-1	37568	6210.744747	Y
hsa-mir-103a-2	39318	6500.054886	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	2	0.330640	N
hsa-mir-106a	418	69.103793	Y
hsa-mir-106b	3747	619.454338	N
hsa-mir-107	7502	1240.231237	Y
hsa-mir-10a	191381	31639.122137	N
hsa-mir-10b	509474	84226.282189	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	6	0.991920	N
hsa-mir-1180	417	68.938473	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	4	0.661280	N
hsa-mir-1185-2	5	0.826600	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.165320	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	3	0.495960	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	12	1.983841	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	2	0.330640	N
hsa-mir-1229	8	1.322561	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	2	0.330640	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	2	0.330640	N
hsa-mir-124-1	18	2.975761	N
hsa-mir-124-2	17	2.810441	N
hsa-mir-124-3	28	4.628962	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	2	0.330640	N
hsa-mir-1245b	4	0.661280	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	66	10.911125	N
hsa-mir-1248	33	5.455563	N
hsa-mir-1249	64	10.580485	N
hsa-mir-1250	4	0.661280	N
hsa-mir-1251	13	2.149161	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	2	0.330640	N
hsa-mir-1254-2	1	0.165320	N
hsa-mir-1255a	5	0.826600	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	133515	22072.710416	N
hsa-mir-125b-1	64632	10684.967379	N
hsa-mir-125b-2	65408	10813.255761	N
hsa-mir-126	36433	6023.106457	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	17	2.810441	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	5	0.826600	N
hsa-mir-1263	8	1.322561	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	0	0.000000	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	52	8.596644	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	2259	373.458060	N
hsa-mir-1270	67	11.076445	N
hsa-mir-1271	466	77.039157	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	2	0.330640	N
hsa-mir-1276	5	0.826600	N
hsa-mir-1277	0	0.000000	N
hsa-mir-1278	4	0.661280	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	2286	377.921702	N
hsa-mir-128-2	1400	231.448111	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	2	0.330640	N
hsa-mir-1283-2	3	0.495960	N
hsa-mir-1284	5	0.826600	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	39	6.447483	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	1	0.165320	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	28	4.628962	N
hsa-mir-129-2	24	3.967682	N
hsa-mir-1290	1	0.165320	N
hsa-mir-1291	16	2.645121	N
hsa-mir-1292	36	5.951523	N
hsa-mir-1293	1	0.165320	N
hsa-mir-1294	2	0.330640	N
hsa-mir-1295a	3	0.495960	N
hsa-mir-1295b	4	0.661280	N
hsa-mir-1296	389	64.309511	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	2	0.330640	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	375	61.995030	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	6	0.991920	N
hsa-mir-1304	11	1.818521	N
hsa-mir-1305	3	0.495960	N
hsa-mir-1306	32	5.290243	N
hsa-mir-1307	1061	175.404604	N
hsa-mir-130a	783	129.445622	N
hsa-mir-130b	313	51.745185	N
hsa-mir-132	1802	297.906783	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	334	55.216907	Y
hsa-mir-133a-2	320	52.902425	Y
hsa-mir-133b	4	0.661280	Y
hsa-mir-134	135	22.318211	N
hsa-mir-1343	14	2.314481	N
hsa-mir-135a-1	4615	762.952167	N
hsa-mir-135a-2	5136	849.083928	N
hsa-mir-135b	1407	232.605352	N
hsa-mir-136	165	27.277813	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	264	43.644501	N
hsa-mir-138-2	105	17.358608	N
hsa-mir-139	3248	536.959618	N
hsa-mir-140	38985	6445.003300	N
hsa-mir-141	88	14.548167	N
hsa-mir-142	3030	500.919841	N
hsa-mir-143	263666	43589.284085	N
hsa-mir-144	518	85.635801	N
hsa-mir-145	61980	10246.538528	N
hsa-mir-1468	94	15.540087	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	9762	1613.854616	N
hsa-mir-146b	55159	9118.890266	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	11	1.818521	N
hsa-mir-148a	8232	1360.914895	N
hsa-mir-148b	1931	319.233074	N
hsa-mir-149	437	72.244875	N
hsa-mir-150	13856	2290.675022	N
hsa-mir-151a	13545	2239.260477	N
hsa-mir-151b	88	14.548167	N
hsa-mir-152	3148	520.427610	N
hsa-mir-153-1	1	0.165320	N
hsa-mir-153-2	0	0.000000	N
hsa-mir-1537	1	0.165320	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	135	22.318211	N
hsa-mir-155	4015	663.760119	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	842	139.199507	N
hsa-mir-15b	5514	911.574918	N
hsa-mir-16-1	12854	2125.024302	N
hsa-mir-16-2	13893	2296.791865	N
hsa-mir-17	1465	242.193916	Y
hsa-mir-181a-1	18878	3120.912461	N
hsa-mir-181a-2	18897	3124.053543	N
hsa-mir-181b-1	3150	520.758250	N
hsa-mir-181b-2	3865	638.962107	N
hsa-mir-181c	277	45.793662	N
hsa-mir-181d	92	15.209447	N
hsa-mir-182	4939	816.515873	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	3643	602.261050	N
hsa-mir-184	231	38.188938	N
hsa-mir-185	1591	263.024247	N
hsa-mir-186	9215	1523.424533	N
hsa-mir-187	48	7.935364	N
hsa-mir-188	39	6.447483	N
hsa-mir-18a	99	16.366688	N
hsa-mir-18b	4	0.661280	N
hsa-mir-1908	3	0.495960	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	563	93.075205	N
hsa-mir-190b	11	1.818521	N
hsa-mir-191	45343	7496.108365	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	41537	6866.900143	Y
hsa-mir-193a	1024	169.287761	N
hsa-mir-193b	1381	228.307030	N
hsa-mir-194-1	5056	835.858322	N
hsa-mir-194-2	23571	3896.759594	N
hsa-mir-195	12685	2097.085209	N
hsa-mir-196a-1	1866	308.487268	N
hsa-mir-196a-2	5130	848.092008	N
hsa-mir-196b	2639	436.279690	N
hsa-mir-197	2858	472.484787	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	10	1.653201	N
