miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	158165	19555.968907	N
hsa-let-7a-2	149584	18494.989745	Y
hsa-let-7a-3	149835	18526.024097	N
hsa-let-7b	46401	5737.151160	N
hsa-let-7c	9573	1183.632854	Y
hsa-let-7d	28272	3495.630215	N
hsa-let-7e	14530	1796.530384	N
hsa-let-7f-1	176951	21878.723195	N
hsa-let-7f-2	191085	23626.291017	N
hsa-let-7g	207345	25636.723504	N
hsa-let-7i	63997	7912.770475	N
hsa-mir-1-1	769	95.081340	N
hsa-mir-1-2	779	96.317768	N
hsa-mir-100	62093	7677.354518	Y
hsa-mir-101-1	8631	1067.161304	N
hsa-mir-101-2	9497	1174.235999	N
hsa-mir-103a-1	53732	6643.576779	Y
hsa-mir-103a-2	55432	6853.769598	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	7	0.865500	N
hsa-mir-105-2	19	2.349214	N
hsa-mir-106a	341	42.162207	Y
hsa-mir-106b	10779	1332.746112	N
hsa-mir-107	6126	757.436004	Y
hsa-mir-10a	99628	12318.288308	N
hsa-mir-10b	5253	649.495809	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	10	1.236428	N
hsa-mir-1180	240	29.674280	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	11	1.360071	N
hsa-mir-1185-2	1	0.123643	N
hsa-mir-1193	1	0.123643	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	9	1.112786	N
hsa-mir-1224	5	0.618214	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	39	4.822071	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	16	1.978285	N
hsa-mir-1229	0	0.000000	N
hsa-mir-1231	2	0.247286	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.123643	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.123643	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	4	0.494571	N
hsa-mir-124-2	3	0.370929	N
hsa-mir-124-3	1	0.123643	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	11	1.360071	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	43	5.316642	N
hsa-mir-1248	32	3.956571	N
hsa-mir-1249	131	16.197211	N
hsa-mir-1250	73	9.025927	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	10	1.236428	N
hsa-mir-1254-2	9	1.112786	N
hsa-mir-1255a	34	4.203856	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.370929	N
hsa-mir-125a	108909	13465.817455	N
hsa-mir-125b-1	30586	3781.739734	N
hsa-mir-125b-2	30543	3776.423092	N
hsa-mir-126	45398	5613.137397	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	6	0.741857	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	8	0.989143	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	8	0.989143	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	822	101.634410	N
hsa-mir-1270	63	7.789499	N
hsa-mir-1271	553	68.374487	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	1	0.123643	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	1	0.123643	N
hsa-mir-1275	1	0.123643	N
hsa-mir-1276	5	0.618214	N
hsa-mir-1277	0	0.000000	N
hsa-mir-1278	3	0.370929	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	4169	515.466977	N
hsa-mir-128-2	2763	341.625152	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	123	15.208069	N
hsa-mir-1283-2	152	18.793711	N
hsa-mir-1284	14	1.731000	N
hsa-mir-1285-1	1	0.123643	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	57	7.047642	N
hsa-mir-1288	3	0.370929	N
hsa-mir-1289-1	2	0.247286	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	10	1.236428	N
hsa-mir-129-2	10	1.236428	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	17	2.101928	N
hsa-mir-1292	38	4.698428	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.123643	N
hsa-mir-1295a	38	4.698428	N
hsa-mir-1295b	1	0.123643	N
hsa-mir-1296	198	24.481281	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	3	0.370929	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	1073	132.668761	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	2	0.247286	N
hsa-mir-1304	30	3.709285	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	59	7.294927	N
hsa-mir-1307	769	95.081340	N
hsa-mir-130a	1176	145.403973	N
hsa-mir-130b	1682	207.967248	N
hsa-mir-132	2788	344.716222	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	3	0.370929	N
