miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	339691	31793.204853	N
hsa-let-7a-2	331389	31016.183423	Y
hsa-let-7a-3	330928	30973.036364	N
hsa-let-7b	98592	9227.667653	N
hsa-let-7c	45191	4229.628458	Y
hsa-let-7d	57315	5364.368017	N
hsa-let-7e	14945	1398.769607	N
hsa-let-7f-1	330887	30969.198990	N
hsa-let-7f-2	353277	33064.779552	N
hsa-let-7g	320710	30016.687897	N
hsa-let-7i	67133	6283.278690	N
hsa-mir-1-1	7122	666.579936	N
hsa-mir-1-2	7415	694.003120	N
hsa-mir-100	113525	10625.314126	Y
hsa-mir-101-1	29152	2728.466482	N
hsa-mir-101-2	32597	3050.899490	N
hsa-mir-103a-1	77440	7247.957066	Y
hsa-mir-103a-2	80530	7537.164031	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.093594	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	644	60.274850	Y
hsa-mir-106b	12807	1198.664594	N
hsa-mir-107	8865	829.715126	Y
hsa-mir-10a	217223	20330.875230	N
hsa-mir-10b	90971	8514.384069	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	12	1.123134	N
hsa-mir-1180	549	51.383373	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	3	0.280783	N
hsa-mir-1185-2	4	0.374378	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	30	2.807835	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	5	0.467972	N
hsa-mir-1226	18	1.684701	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	9	0.842350	N
hsa-mir-1229	6	0.561567	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	4	0.374378	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	1	0.093594	N
hsa-mir-124-2	1	0.093594	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	17	1.591106	N
hsa-mir-1245b	6	0.561567	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	388	36.314661	N
hsa-mir-1248	55	5.147697	N
hsa-mir-1249	61	5.709264	N
hsa-mir-1250	16	1.497512	N
hsa-mir-1251	2	0.187189	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	9	0.842350	N
hsa-mir-1254-2	12	1.123134	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	5	0.467972	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	11	1.029539	N
hsa-mir-125a	350286	32784.838442	N
hsa-mir-125b-1	97125	9090.364541	N
hsa-mir-125b-2	96953	9074.266289	N
hsa-mir-126	203680	19063.325094	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	9	0.842350	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	19	1.778295	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	9	0.842350	N
hsa-mir-1267	1	0.093594	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	3	0.280783	N
hsa-mir-1269b	1	0.093594	N
hsa-mir-127	883	82.643932	N
hsa-mir-1270	32	2.995024	N
hsa-mir-1271	749	70.102271	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	1	0.093594	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	2	0.187189	N
hsa-mir-1277	3	0.280783	N
hsa-mir-1278	12	1.123134	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	3056	286.024752	N
hsa-mir-128-2	2048	191.681509	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	3	0.280783	N
hsa-mir-1283-2	1	0.093594	N
hsa-mir-1284	12	1.123134	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	48	4.492535	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	1	0.093594	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	8	0.748756	N
hsa-mir-129-2	9	0.842350	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	51	4.773319	N
hsa-mir-1292	32	2.995024	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	17	1.591106	N
hsa-mir-1295a	70	6.551614	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	358	33.506826	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	19	1.778295	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	658	61.585172	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	2	0.187189	N
hsa-mir-1304	23	2.152673	N
hsa-mir-1305	1	0.093594	N
hsa-mir-1306	65	6.083642	N
hsa-mir-1307	917	85.826144	N
hsa-mir-130a	1401	131.125876	N
hsa-mir-130b	582	54.471991	N
hsa-mir-132	1438	134.588872	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	2	0.187189	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	1165	109.037577	Y
hsa-mir-133a-2	1144	107.072093	Y
hsa-mir-133b	30	2.807835	Y
hsa-mir-134	40	3.743779	N
hsa-mir-1343	8	0.748756	N
hsa-mir-135a-1	1783	166.878970	N
hsa-mir-135a-2	1894	177.267958	N
hsa-mir-135b	3805	356.127023	N
hsa-mir-136	161	15.068712	N
hsa-mir-137	2	0.187189	N
hsa-mir-138-1	503	47.078027	N
hsa-mir-138-2	170	15.911063	N
hsa-mir-139	8431	789.095119	N
hsa-mir-140	49859	4666.527523	N
hsa-mir-141	953	89.195546	N
hsa-mir-142	5046	472.277781	N
hsa-mir-143	381885	35742.330634	N
hsa-mir-144	5089	476.302344	N
hsa-mir-145	85903	8040.047209	N
hsa-mir-1468	83	7.768342	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	7814	731.347321	N
hsa-mir-146b	138345	12948.329292	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	13	1.216728	N
hsa-mir-148a	36722	3436.976748	N
hsa-mir-148b	4777	447.100864	N
hsa-mir-149	673	62.989090	N
hsa-mir-150	13152	1230.954692	N
hsa-mir-151a	29399	2751.584321	N
hsa-mir-151b	255	23.866594	N
hsa-mir-152	3423	320.373929	N
hsa-mir-153-1	0	0.000000	N
hsa-mir-153-2	1	0.093594	N
hsa-mir-1537	4	0.374378	N
hsa-mir-1538	2	0.187189	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	57	5.334886	N
hsa-mir-155	7466	698.776439	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	2343	219.291883	N
hsa-mir-15b	25657	2401.353751	N
hsa-mir-16-1	42951	4019.976807	N
hsa-mir-16-2	47354	4432.073333	N
hsa-mir-17	4028	376.998593	Y
hsa-mir-181a-1	52073	4873.745717	N
hsa-mir-181a-2	52318	4896.676366	N
hsa-mir-181b-1	10511	983.771652	N
hsa-mir-181b-2	13372	1251.545479	N
hsa-mir-181c	943	88.259601	N
hsa-mir-181d	450	42.117519	N
hsa-mir-182	11045	1033.751108	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	5317	497.641887	N
hsa-mir-184	66	6.177236	N
hsa-mir-185	5635	527.404934	N
hsa-mir-186	21338	1997.119162	N
hsa-mir-187	55	5.147697	N
hsa-mir-188	32	2.995024	N
hsa-mir-18a	380	35.565905	Y
hsa-mir-18b	16	1.497512	Y
hsa-mir-1908	4	0.374378	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	201	18.812492	N
hsa-mir-190b	63	5.896453	N
hsa-mir-191	79665	7456.204800	N
hsa-mir-1910	3	0.280783	N
hsa-mir-1911	3	0.280783	N
hsa-mir-1912	2	0.187189	N
hsa-mir-1913	1	0.093594	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	2657	248.680552	N
hsa-mir-193a	2105	197.016395	N
hsa-mir-193b	1757	164.445514	N
hsa-mir-194-1	501	46.890838	N
hsa-mir-194-2	1757	164.445514	N
hsa-mir-195	21176	1981.956855	N
hsa-mir-196a-1	21	1.965484	N
hsa-mir-196a-2	37	3.462996	N
hsa-mir-196b	87	8.142720	N
hsa-mir-197	5867	549.118855	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	53	4.960508	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	45499	4258.455560	Y
hsa-mir-199a-2	79670	7456.672772	Y
hsa-mir-199b	130240	12189.745975	Y
hsa-mir-19a	473	44.270192	N
hsa-mir-19b-1	2273	212.740269	N
hsa-mir-19b-2	2403	224.907552	N
hsa-mir-200a	13860	1297.219589	N
hsa-mir-200b	44399	4155.501624	N
hsa-mir-200c	84608	7918.842349	N
hsa-mir-202	24	2.246268	N
hsa-mir-203a	13585	1271.481105	N
hsa-mir-203b	83	7.768342	N
hsa-mir-204	1074	100.520479	N
hsa-mir-205	2074	194.114966	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	11293	1056.962541	N
hsa-mir-20b	332	31.073370	N
hsa-mir-21	445072	41656.285478	N
hsa-mir-210	429	40.152035	N
hsa-mir-211	3	0.280783	N
hsa-mir-2110	368	34.442771	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	4	0.374378	N
hsa-mir-2115	4	0.374378	N
hsa-mir-2116	24	2.246268	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	129	12.073689	N
hsa-mir-214	5381	503.631934	N
hsa-mir-215	23	2.152673	N
hsa-mir-216a	5	0.467972	N
hsa-mir-216b	12	1.123134	N
hsa-mir-217	8	0.748756	N
hsa-mir-218-1	9947	930.984361	N
hsa-mir-218-2	8500	795.553139	N
hsa-mir-219a-1	14	1.310323	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	1	0.093594	N
hsa-mir-22	11016	1031.036868	N
hsa-mir-221	66491	6223.191029	N
hsa-mir-222	33614	3146.085083	N
hsa-mir-223	41624	3895.776923	N
hsa-mir-224	9285	869.024811	N
hsa-mir-2276	1	0.093594	N
hsa-mir-2277	32	2.995024	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	253	23.679405	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	248929	23298.382032	Y
hsa-mir-23b	109729	10270.029454	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	27616	2584.705351	N
hsa-mir-24-2	28256	2644.605822	N
hsa-mir-2467	0	0.000000	N
