miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	262779	28945.053536	N
hsa-let-7a-2	256335	28235.248243	Y
hsa-let-7a-3	256565	28260.582697	N
hsa-let-7b	71722	7900.163749	N
hsa-let-7c	22778	2508.992079	Y
hsa-let-7d	40526	4463.930678	N
hsa-let-7e	12046	1326.864456	N
hsa-let-7f-1	269051	29635.913064	N
hsa-let-7f-2	282851	31155.980264	N
hsa-let-7g	258311	28452.904243	N
hsa-let-7i	63468	6990.987323	N
hsa-mir-1-1	9121	1004.676299	N
hsa-mir-1-2	9278	1021.969818	N
hsa-mir-100	81748	9004.525615	Y
hsa-mir-101-1	43282	4767.503519	N
hsa-mir-101-2	46662	5139.809833	N
hsa-mir-103a-1	61612	6786.549300	Y
hsa-mir-103a-2	65314	7194.323849	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	2	0.220300	N
hsa-mir-105-2	1	0.110150	N
hsa-mir-106a	407	44.830967	Y
hsa-mir-106b	13145	1447.919083	N
hsa-mir-107	9628	1060.522247	Y
hsa-mir-10a	145105	15983.286310	N
hsa-mir-10b	12323	1357.375950	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	8	0.881198	N
hsa-mir-1180	327	36.018984	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	1	0.110150	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.110150	N
hsa-mir-1185-2	4	0.440599	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	2	0.220300	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	4	0.440599	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	22	2.423296	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	12	1.321798	N
hsa-mir-1229	2	0.220300	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.110150	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	4	0.440599	N
hsa-mir-124-2	3	0.330449	N
hsa-mir-124-3	2	0.220300	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	1	0.110150	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.110150	N
hsa-mir-1245b	3	0.330449	N
hsa-mir-1246	1	0.110150	N
hsa-mir-1247	243	26.766401	N
hsa-mir-1248	50	5.507490	N
hsa-mir-1249	93	10.243931	N
hsa-mir-1250	14	1.542097	N
hsa-mir-1251	2	0.220300	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	5	0.550749	N
hsa-mir-1254-2	4	0.440599	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.110150	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.330449	N
hsa-mir-125a	204107	22482.344640	N
hsa-mir-125b-1	48804	5375.750698	N
hsa-mir-125b-2	49362	5437.214285	N
hsa-mir-126	255357	28127.521742	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	14	1.542097	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	6	0.660899	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	1	0.110150	N
hsa-mir-1266	9	0.991348	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	362	39.874227	N
hsa-mir-1270	24	2.643595	N
hsa-mir-1271	426	46.923814	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.110150	N
hsa-mir-1276	2	0.220300	N
hsa-mir-1277	2	0.220300	N
hsa-mir-1278	11	1.211648	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	2614	287.931570	N
hsa-mir-128-2	1764	194.304242	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	7	0.771049	N
hsa-mir-1283-2	9	0.991348	N
hsa-mir-1284	23	2.533445	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	53	5.837939	N
hsa-mir-1288	3	0.330449	N
hsa-mir-1289-1	7	0.771049	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	3	0.330449	N
hsa-mir-129-2	6	0.660899	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	23	2.533445	N
hsa-mir-1292	10	1.101498	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	20	2.202996	N
hsa-mir-1295a	24	2.643595	N
hsa-mir-1295b	2	0.220300	N
hsa-mir-1296	229	25.224304	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	9	0.991348	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	667	73.469915	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	6	0.660899	N
hsa-mir-1304	19	2.092846	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	59	6.498838	N
hsa-mir-1307	855	94.178077	N
hsa-mir-130a	898	98.914518	N
hsa-mir-130b	642	70.716170	N
hsa-mir-132	1463	161.149153	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	11	1.211648	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	1283	141.322190	Y
hsa-mir-133a-2	1146	126.231667	Y
hsa-mir-133b	15	1.652247	Y
hsa-mir-134	23	2.533445	N
hsa-mir-1343	20	2.202996	N
hsa-mir-135a-1	643	70.826320	N
hsa-mir-135a-2	737	81.180400	N
hsa-mir-135b	2978	328.026096	N
