miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	18508	13707.801923	N
hsa-let-7a-2	18470	13679.657527	N
hsa-let-7a-3	18558	13744.834022	N
hsa-let-7b	17671	13087.884578	N
hsa-let-7c	600	444.385193	N
hsa-let-7d	2458	1820.498008	N
hsa-let-7e	1090	807.299767	N
hsa-let-7f-1	14589	10805.225970	N
hsa-let-7f-2	14842	10992.608393	N
hsa-let-7g	3541	2622.613281	N
hsa-let-7i	3332	2467.819106	N
hsa-mir-1-1	8	5.925136	N
hsa-mir-1-2	3	2.221926	N
hsa-mir-100	160	118.502718	N
hsa-mir-101-1	7005	5188.197129	N
hsa-mir-101-2	7383	5468.159801	N
hsa-mir-103a-1	28268	20936.467730	Y
hsa-mir-103a-2	28522	21124.590795	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	166	122.946570	Y
hsa-mir-106b	2913	2157.490112	N
hsa-mir-107	104	77.026767	Y
hsa-mir-10a	9705	7187.930498	N
hsa-mir-10b	34257	25372.172599	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	2	1.481284	N
hsa-mir-1180	48	35.550815	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	1	0.740642	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	5	3.703210	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	1	0.740642	N
hsa-mir-1229	4	2.962568	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.740642	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	1	0.740642	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.740642	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	4	2.962568	N
hsa-mir-1248	13	9.628346	N
hsa-mir-1249	6	4.443852	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	2	1.481284	N
hsa-mir-1254-2	1	0.740642	N
hsa-mir-1255a	3	2.221926	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	447	331.066969	N
hsa-mir-125b-1	63	46.660445	N
hsa-mir-125b-2	85	62.954569	N
hsa-mir-126	12598	9330.607771	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	2.962568	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	2	1.481284	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	85	62.954569	N
hsa-mir-1270	16	11.850272	N
hsa-mir-1271	15	11.109630	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	16	11.850272	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	20	14.812840	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	182	134.796842	N
hsa-mir-128-2	119	88.136397	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	3	2.221926	N
hsa-mir-1285-1	1	0.740642	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	31	22.959902	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	0	0.000000	N
hsa-mir-129-2	2	1.481284	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	9	6.665778	N
hsa-mir-1292	2	1.481284	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.740642	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	19	14.072198	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	112	82.951903	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	1	0.740642	N
hsa-mir-1304	8	5.925136	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	30	22.219260	N
hsa-mir-1307	5308	3931.327675	N
hsa-mir-130a	646	478.454725	N
hsa-mir-130b	395	292.553585	N
hsa-mir-132	119	88.136397	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	5	3.703210	N
hsa-mir-133a-2	6	4.443852	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	165	122.205928	N
hsa-mir-1343	9	6.665778	N
hsa-mir-135a-1	1	0.740642	N
hsa-mir-135a-2	0	0.000000	N
hsa-mir-135b	4	2.962568	N
hsa-mir-136	19	14.072198	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	0	0.000000	N
hsa-mir-139	414	306.625783	N
hsa-mir-140	6098	4516.434846	N
hsa-mir-141	44	32.588247	N
hsa-mir-142	124858	92475.077397	N
hsa-mir-143	12973	9608.348516	N
hsa-mir-144	1939	1436.104816	N
hsa-mir-145	4027	2982.565288	N
hsa-mir-1468	25	18.516050	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	975	722.125939	N
hsa-mir-146b	2492	1845.679835	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.740642	N
hsa-mir-148a	102648	76025.418833	N
hsa-mir-148b	328	242.930572	N
hsa-mir-149	2	1.481284	N
hsa-mir-150	10855	8039.668785	N
hsa-mir-151a	1184	876.920114	N
hsa-mir-151b	3	2.221926	N
hsa-mir-152	152	112.577582	N
hsa-mir-153-1	9	6.665778	N
hsa-mir-153-2	16	11.850272	N
hsa-mir-1537	24	17.775408	N
hsa-mir-1538	1	0.740642	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	6	4.443852	N
hsa-mir-155	1334	988.016413	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1952	1445.733162	N
hsa-mir-15b	2307	1708.661067	N
hsa-mir-16-1	2728	2020.471345	N
hsa-mir-16-2	2819	2087.869766	N
hsa-mir-17	12156	9003.244012	Y
hsa-mir-181a-1	5660	4192.033655	N
hsa-mir-181a-2	6111	4526.063192	N
hsa-mir-181b-1	690	511.042972	N
hsa-mir-181b-2	602	445.866477	N
hsa-mir-181c	211	156.275460	N
hsa-mir-181d	50	37.032099	N
hsa-mir-182	23523	17422.121495	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	5841	4326.089855	N
hsa-mir-184	0	0.000000	N
hsa-mir-185	536	396.984106	N
hsa-mir-186	1819	1347.227777	N
hsa-mir-187	7	5.184494	N
hsa-mir-188	18	13.331556	N
hsa-mir-18a	311	230.339658	N
hsa-mir-18b	4	2.962568	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	20	14.812840	N
hsa-mir-190b	8	5.925136	N
hsa-mir-191	8729	6465.063917	N
hsa-mir-1910	2	1.481284	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	1	0.740642	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	2162	1601.267979	Y
hsa-mir-193a	355	262.927906	N
hsa-mir-193b	46	34.069531	N
hsa-mir-194-1	106	78.508051	N
hsa-mir-194-2	229	169.607015	N
hsa-mir-195	35	25.922470	N
hsa-mir-196a-1	16	11.850272	N
hsa-mir-196a-2	33	24.441186	N
hsa-mir-196b	1677	1242.056615	N
hsa-mir-197	1715	1270.201010	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	82	60.732643	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	1471	1089.484365	Y
hsa-mir-199a-2	2520	1866.417811	Y
hsa-mir-199b	3545	2625.575849	Y
hsa-mir-19a	981	726.569791	N
hsa-mir-19b-1	1848	1368.706395	N
hsa-mir-19b-2	1831	1356.115481	N
hsa-mir-200a	6	4.443852	N
hsa-mir-200b	12	8.887704	N
hsa-mir-200c	128	94.802175	N
hsa-mir-202	7	5.184494	N
hsa-mir-203a	77	57.029433	N
hsa-mir-203b	1	0.740642	N
hsa-mir-204	11	8.147062	N
hsa-mir-205	0	0.000000	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	4	2.962568	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	5005	3706.913152	N
hsa-mir-20b	1454	1076.893451	N
hsa-mir-21	132358	98029.892311	N
hsa-mir-210	673	498.452058	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	26	19.256692	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	25	18.516050	N
hsa-mir-2116	1	0.740642	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	2	1.481284	N
hsa-mir-214	24	17.775408	N
hsa-mir-215	4	2.962568	Y
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	1	0.740642	N
hsa-mir-217	11	8.147062	N
hsa-mir-218-1	7	5.184494	N
hsa-mir-218-2	5	3.703210	N
hsa-mir-219a-1	19	14.072198	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	6	4.443852	N
hsa-mir-22	53790	39839.132560	N
hsa-mir-221	841	622.879912	N
hsa-mir-222	470	348.101735	N
hsa-mir-223	118386	87681.642448	N
hsa-mir-224	53	39.254025	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	7	5.184494	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	457	338.473389	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	9859	7301.989364	Y
hsa-mir-23b	379	280.703314	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1118	828.037743	N
hsa-mir-24-2	1288	953.946881	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	49740	36839.532507	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	2291	1696.810796	N
hsa-mir-26a-2	2245	1662.741264	N
hsa-mir-26b	3316	2455.968834	N
hsa-mir-27a	3077	2278.955399	Y
hsa-mir-27b	316	234.042868	Y
hsa-mir-28	5668	4197.958791	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	6	4.443852	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	0	0.000000	N
hsa-mir-29a	12227	9055.829593	N
hsa-mir-29b-1	2009	1487.949755	Y
hsa-mir-29b-2	2116	1567.198448	N
hsa-mir-29c	2497	1849.383045	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	154	114.058866	N
hsa-mir-301b	14	10.368988	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	1	0.740642	N
hsa-mir-3065	15	11.109630	N
hsa-mir-3074	50	37.032099	N
hsa-mir-30a	8988	6656.890192	Y
hsa-mir-30b	1718	1272.422936	N
hsa-mir-30c-1	1893	1402.035284	N
hsa-mir-30c-2	1884	1395.369506	N
hsa-mir-30d	8296	6144.365936	N
hsa-mir-30e	91409	67701.343525	Y
hsa-mir-31	1	0.740642	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	0	0.000000	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	14	10.368988	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	0	0.000000	N
hsa-mir-3130-1	5	3.703210	N
hsa-mir-3130-2	0	0.000000	N
hsa-mir-3131	1	0.740642	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	22	16.294124	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	0	0.000000	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	12	8.887704	N
hsa-mir-3144	0	0.000000	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	1	0.740642	N
hsa-mir-3150b	16	11.850272	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	7	5.184494	N
hsa-mir-3155a	2	1.481284	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	15	11.109630	N
hsa-mir-3158-1	0	0.000000	N
hsa-mir-3158-2	1	0.740642	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	0	0.000000	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	12	8.887704	N
hsa-mir-3174	1	0.740642	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	2	1.481284	N
hsa-mir-3177	0	0.000000	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
