miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	180081	21537.229133	N
hsa-let-7a-2	175322	20968.064849	Y
hsa-let-7a-3	175830	21028.820355	N
hsa-let-7b	78899	9436.119531	N
hsa-let-7c	43437	5194.954614	Y
hsa-let-7d	24378	2915.546736	N
hsa-let-7e	10321	1234.365324	N
hsa-let-7f-1	153501	18358.328803	N
hsa-let-7f-2	162760	19465.681630	N
hsa-let-7g	158440	18949.020628	N
hsa-let-7i	44499	5321.967110	N
hsa-mir-1-1	703994	84195.890105	N
hsa-mir-1-2	733890	87771.375593	N
hsa-mir-100	60444	7228.948516	Y
hsa-mir-101-1	14821	1772.553867	N
hsa-mir-101-2	15575	1862.730348	N
hsa-mir-103a-1	45795	5476.965411	Y
hsa-mir-103a-2	47450	5674.899197	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.119597	N
hsa-mir-105-2	5	0.597987	N
hsa-mir-106a	249	29.779766	Y
hsa-mir-106b	5918	707.777733	N
hsa-mir-107	5725	684.695425	Y
hsa-mir-10a	8393	1003.781432	N
hsa-mir-10b	68407	8181.303043	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	327	39.108367	N
hsa-mir-1181	3	0.358792	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	13	1.554767	N
hsa-mir-1185-2	8	0.956780	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	3	0.358792	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	8	0.956780	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	2	0.239195	N
hsa-mir-1226	13	1.554767	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	9	1.076377	N
hsa-mir-1229	1	0.119597	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	5	0.597987	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.119597	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	2	0.239195	N
hsa-mir-124-3	6	0.717585	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	2	0.239195	N
hsa-mir-1245b	4	0.478390	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	1191	142.440568	N
hsa-mir-1248	39	4.664301	N
hsa-mir-1249	230	27.507414	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	2	0.239195	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	6	0.717585	N
hsa-mir-1254-2	6	0.717585	N
hsa-mir-1255a	13	1.554767	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	4	0.478390	N
hsa-mir-125a	85676	10246.631478	N
hsa-mir-125b-1	82276	9840.000134	N
hsa-mir-125b-2	83061	9933.884135	N
hsa-mir-126	43895	5249.730248	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	10	1.195975	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	17	2.033157	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	4	0.478390	N
hsa-mir-1266	0	0.000000	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	3266	390.605285	N
hsa-mir-1270	17	2.033157	N
hsa-mir-1271	516	61.712286	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	2	0.239195	N
hsa-mir-1276	2	0.239195	N
hsa-mir-1277	1	0.119597	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	17489	2091.639875	N
hsa-mir-128-2	9195	1099.698590	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	1	0.119597	N
hsa-mir-1283-2	2	0.239195	N
hsa-mir-1284	1	0.119597	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	50	5.979873	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	6	0.717585	N
hsa-mir-129-2	10	1.195975	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	27	3.229131	N
hsa-mir-1292	34	4.066313	N
hsa-mir-1293	44	5.262288	N
hsa-mir-1294	6	0.717585	N
hsa-mir-1295a	44	5.262288	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	176	21.049152	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	4	0.478390	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	305	36.477224	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	3	0.358792	N
hsa-mir-1304	26	3.109534	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	70	8.371822	N
hsa-mir-1307	1394	166.718851	N
hsa-mir-130a	247	29.540571	N
hsa-mir-130b	460	55.014829	N
hsa-mir-132	900	107.637709	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	15	1.793962	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	117865	14096.353928	Y
hsa-mir-133a-2	115984	13871.391117	Y
hsa-mir-133b	4969	594.279749	Y
hsa-mir-134	134	16.026059	N
hsa-mir-1343	7	0.837182	N
hsa-mir-135a-1	483	57.765570	N
hsa-mir-135a-2	613	73.313239	N
hsa-mir-135b	929	111.106035	N
hsa-mir-136	583	69.725316	N
hsa-mir-137	8	0.956780	N
hsa-mir-138-1	56	6.697457	N
hsa-mir-138-2	11	1.315572	N
hsa-mir-139	5786	691.990869	N
hsa-mir-140	19264	2303.925356	N
hsa-mir-141	561	67.094172	N
hsa-mir-142	1621	193.867473	N
hsa-mir-143	224199	26813.629613	N
hsa-mir-144	1463	174.971075	N
hsa-mir-145	30156	3606.580826	N
hsa-mir-1468	47	5.621080	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	4928	589.376254	N
hsa-mir-146b	9426	1127.325602	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	9	1.076377	N
